repo,pr_number,review_id,reviewer,state,submitted_at,body
home-assistant/core,175323,4617181203,justanotherariel,APPROVED,2026-07-02T11:56:33Z,Thanks @smarthome-10 
home-assistant/core,175327,4613716351,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T00:46:25Z,"## Pull request overview

This PR enables the Roomba integration to automatically update a registered device's IP address when it changes via DHCP. It adds a `registered_devices` DHCP matcher so discovery fires for already-configured Roombas regardless of their reported hostname, and reworks `_async_step_discovery` to actively probe the device at the discovered IP for its authoritative BLID. This handles cases where the hostname is a router-assigned friendly name (not `irobot-*`/`roomba-*`) or a truncated hostname, falling back to hostname parsing only when the active probe finds nothing. This resolves issue #129321, where Roombas lost connectivity after a DHCP-driven IP change.

**Changes:**
- Actively probe the discovered IP for the real BLID in `_async_step_discovery`, falling back to hostname parsing and finally aborting with `not_irobot_device`.
- Add a `registered_devices` DHCP matcher to the Roomba manifest (and regenerate `dhcp.py`) so IP changes for known devices trigger rediscovery.
- Update tests to support a configurable mocked BLID and cover the no-device and partial/truncated-hostname paths.

### Reviewed changes

Copilot reviewed 3 out of 4 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/roomba/config_flow.py` | Probes the device at the discovered IP for its BLID before falling back to hostname parsing, making discovery robust to friendly/truncated hostnames. |
| `homeassistant/components/roomba/manifest.json` | Adds the `registered_devices` DHCP matcher so DHCP discovery fires for already-configured Roombas. |
| `homeassistant/generated/dhcp.py` | Regenerated entry mirroring the new manifest `registered_devices` matcher. |
| `tests/components/roomba/test_config_flow.py` | Parameterizes the mocked BLID, switches the not-irobot test to a no-device mock, and covers partial/truncated hostname handling. |




"
home-assistant/core,175327,4619341479,joostlek,APPROVED,2026-07-02T16:19:42Z,
home-assistant/core,175335,4614995890,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T06:21:45Z,"## Pull request overview

This PR fixes a regression where SolarEdge energy sensors (`sensor.solaredge_produced_energy`, etc.) lost their unit of measurement when the initial API call failed. Previously, `SolarEdgeEnergyDetailsSensor` and `SolarEdgePowerFlowSensor` unconditionally copied `data_service.unit` (initialized to `None`) into `self._attr_native_unit_of_measurement` during `__init__`, overwriting the entity description's default (`UnitOfEnergy.WATT_HOUR`). The fix guards the override so it only applies when the data service has actually received a unit from the API, preserving the description default otherwise. This addresses issue #175332.

**Changes:**
- Guard the `_attr_native_unit_of_measurement` override in both sensor classes so it only applies when `data_service.unit` is not `None`.
- Add a regression test verifying the energy detail sensor retains its `Wh` unit when the initial API call fails.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| homeassistant/components/solaredge/sensor.py | Only override the native unit from the data service when it is populated, preserving the entity description default otherwise. |
| tests/components/solaredge/test_sensor.py | Adds a test confirming the produced-energy sensor keeps its `Wh` unit when the API returns no data (becomes unavailable). |




"
home-assistant/core,175335,4615278640,tronikos,APPROVED,2026-07-02T07:15:13Z,
home-assistant/core,175336,4615024087,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T06:28:02Z,"## Pull request overview

Fixes SwitchBot Cloud webhook setup for Home Assistant Cloud (Nabu Casa) users by using the Cloud helper that reuses an existing cloudhook when available, avoiding failures when a hook already exists.

**Changes:**
- Replace “delete then create” cloudhook flow with `cloud.async_get_or_create_cloudhook(...)` in the SwitchBot Cloud integration.
- Update SwitchBot Cloud integration tests to patch `async_get_or_create_cloudhook` instead of `async_create_cloudhook`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/switchbot_cloud/__init__.py` | Uses `async_get_or_create_cloudhook` to obtain a cloudhook URL and persist it on the config entry. |
| `tests/components/switchbot_cloud/test_init.py` | Adjusts mocks/patch targets to match the new cloudhook helper used by the integration. |



<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**homeassistant/components/switchbot_cloud/__init__.py:531**
* Update the debug log to avoid claiming the cloudhook was newly created when `async_get_or_create_cloudhook` may return an existing hook.
```
            cloudhook_url = await cloud.async_get_or_create_cloudhook(hass, webhook_id)
            hass.config_entries.async_update_entry(
                entry, data={**entry.data, CONF_CLOUDHOOK_URL: cloudhook_url}
            )
            _LOGGER.debug(""Created SwitchBot Cloud cloudhook: %s"", cloudhook_url)
            return cloudhook_url
```
</details>

"
home-assistant/core,175336,4615973295,cgtobi,APPROVED,2026-07-02T08:57:57Z,LGTM
home-assistant/core,175336,4616121466,joostlek,APPROVED,2026-07-02T09:18:29Z,
home-assistant/core,175340,4615586552,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T08:04:47Z,"## Pull request overview

This PR promotes the WattWächter Plus integration (`wattwaechter`) to **silver** on Home Assistant’s Integration Quality Scale by updating the integration’s declared quality level and marking the remaining silver documentation rules as satisfied.

**Changes:**
- Mark `docs-configuration-parameters` as **exempt** (no options/configuration parameters to document).
- Mark `docs-installation-parameters` as **done**.
- Bump the integration’s `quality_scale` in `manifest.json` from **bronze** to **silver**.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/wattwaechter/quality_scale.yaml` | Updates silver-tier documentation rule statuses (one exempt, one done). |
| `homeassistant/components/wattwaechter/manifest.json` | Sets the integration’s declared quality scale to `silver`. |




"
home-assistant/core,175340,4617536381,joostlek,APPROVED,2026-07-02T12:47:45Z,
home-assistant/core,175344,4615966690,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T08:57:01Z,"## Pull request overview

This PR removes the `netatmo.register_webhook` and `netatmo.unregister_webhook` Home Assistant services from the Netatmo integration. These were thin service registrations wrapping local functions inside `async_setup_entry`; the underlying webhook (de)registration is already handled automatically at startup, on cloud connection changes, and on unload/removal, so exposing them as user-callable services is redundant. This is a breaking change for any user automations that called these services.

**Changes:**
- Removed the two `hass.services.async_register(...)` calls for `register_webhook`/`unregister_webhook` in `__init__.py` (internal functions are retained, as they are still used by the automatic lifecycle).
- Removed the corresponding service definitions from `services.yaml` and the service strings from `strings.json`.

### Reviewed changes

Copilot reviewed 3 out of 3 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| homeassistant/components/netatmo/__init__.py | Removes the two service registrations while keeping the still-used internal `register_webhook`/`unregister_webhook` functions. |
| homeassistant/components/netatmo/services.yaml | Removes the `register_webhook` and `unregister_webhook` service entries. |
| homeassistant/components/netatmo/strings.json | Removes the name/description translation strings for the two removed services. |

Note: `homeassistant/components/netatmo/icons.json` still contains service icon entries for both removed services and is not updated in this PR (see review comment). hassfest does not fail on stale icon entries, but they should be cleaned up for consistency.




"
home-assistant/core,175344,4616294242,joostlek,CHANGES_REQUESTED,2026-07-02T09:42:25Z,I think we should deprecate these first and make them a no-op and show an issue for users so they can update their automations and such
home-assistant/core,175347,4616453176,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T10:04:56Z,"## Pull request overview

Bumps the UniFi Protect Python client dependency (`uiprotect`) used by the `unifiprotect` integration to `15.4.0`, aligning Home Assistant’s pinned requirements with the updated upstream library.

**Changes:**
- Update `uiprotect` pin from `15.3.0` to `15.4.0` in the integration manifest.
- Update `uiprotect` pin from `15.3.0` to `15.4.0` in `requirements_all.txt`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| requirements_all.txt | Updates the global pinned dependency to `uiprotect==15.4.0`. |
| homeassistant/components/unifiprotect/manifest.json | Updates the integration’s pinned requirement to `uiprotect==15.4.0`. |




"
home-assistant/core,175347,4616495907,TheJulianJES,APPROVED,2026-07-02T10:11:04Z,
home-assistant/core,175351,4617098120,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T11:43:46Z,"## Pull request overview

This PR fixes a bug in the UniFi Protect integration where devices exposed only through the public API were not notified when deleted from the console. Previously, the public-devices websocket delete branch only dispatched siren deletions, so a deleted relay left its output switches available with stale state forever, and entities migrated to the public API via `ufp_public_value` were never told about deletions.

The fix consolidates all public-device websocket messages (updates and deletions) through the existing generic mac-keyed public subscription path. Since uiprotect 15.4.0 (already pinned in the manifest) unified all public device models under the shared `PublicDeviceModel` base, the bespoke relay/siren subscription registries and their subscribe/unsubscribe/dispatch helpers are removed in favor of the generic path. Delete events now dispatch `None`, prompting subscribers to re-read the public bootstrap so a deleted device reads as missing and its entity goes unavailable.

**Changes:**
- Removed the relay/siren-specific subscription registries and dispatch methods in `data.py`, routing all `PublicDeviceModel` updates and deletions through `_async_signal_public_update()`.
- Updated relay switch and siren callbacks to accept `PublicDeviceModel | None` and always re-read state from the public bootstrap; added the missing initial post-subscribe refresh to the relay switch.
- Added parametrized relay delete/output-removed tests and refreshed the siren delete-event test.

### Reviewed changes

Copilot reviewed 6 out of 6 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| `homeassistant/components/unifiprotect/data.py` | Removes relay/siren registries and per-model dispatch; routes deletes and updates through the generic public path dispatching `None` for gone objects. |
| `homeassistant/components/unifiprotect/switch.py` | Relay callback re-reads bootstrap instead of trusting the passed object; adds initial refresh after subscribe. |
| `homeassistant/components/unifiprotect/siren.py` | Siren callback re-reads bootstrap; initial refresh now passes `None`. |
| `homeassistant/components/unifiprotect/entity.py` | Docstring update clarifying `None` now also covers delete/unmergeable frames. |
| `tests/components/unifiprotect/test_relay.py` | Parametrizes output-removed and relay-deleted websocket cases; updates ignored-message test. |
| `tests/components/unifiprotect/test_siren.py` | Updates delete-event test docstring to match new dispatch behavior. |

I verified that no remaining callers reference the removed `async_subscribe_relay`/`async_subscribe_siren`/`_async_signal_relay_update`/`_async_signal_siren_update` methods, that the removed `Relay`/`Siren` imports are no longer used in `data.py` (while `cast` remains used elsewhere), and that the delete paths are covered by both relay and siren tests. `async_added_to_hass`/removal symmetry is maintained via `async_on_remove`. I found no concrete issues to flag. Note that the correctness relies on library semantics I could not directly verify locally (uiprotect not installed): that public `Relay`/`Siren` models inherit from `PublicDeviceModel` and that the library merges frames into the bootstrap before dispatching.
</details>





"
home-assistant/core,175351,4617151102,bluetoothbot,APPROVED,2026-07-02T11:51:53Z,No blocking issues found.
home-assistant/core,175351,4619295599,joostlek,APPROVED,2026-07-02T16:12:58Z,
home-assistant/core,175354,4617201106,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T11:59:14Z,"## Pull request overview

This PR adds a missing `data_description` block for the `reconfigure` step in the BleBox integration's config flow strings, improving the UX by giving users field-level help text (consistent with the `user` and `reauth_confirm` steps that already provide these descriptions).

**Changes:**
- Added `data_description` entries for `host`, `password`, `port`, and `username` under the `reconfigure` step.
- Wording reuses the exact descriptions already defined for the `user` step, keeping the strings consistent.




"
home-assistant/core,175354,4617756788,gjohansson-ST,CHANGES_REQUESTED,2026-07-02T13:13:18Z,
home-assistant/core,175354,4617882429,bkobus-bbx,COMMENTED,2026-07-02T13:27:42Z,
home-assistant/core,175354,4617899531,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T13:29:26Z,"## Pull request overview

Copilot reviewed 1 out of 1 changed files in this pull request and generated no new comments.




"
home-assistant/core,175354,4618033427,gjohansson-ST,APPROVED,2026-07-02T13:43:24Z,
home-assistant/core,175357,4617536165,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T12:47:44Z,"## Pull request overview

This PR is a small code-quality follow-up to #174625, part of the epic to migrate platform entity attributes to `StrEnum`. It replaces the hardcoded `""source""` attribute string in the `geo_location` trigger with the newly introduced `GeolocationEntityStateAttribute.SOURCE` enum member, aligning `trigger.py` with the usage already adopted in the integration's `__init__.py`.

**Changes:**
- Import `GeolocationEntityStateAttribute` from `.const` in `trigger.py`.
- Use `GeolocationEntityStateAttribute.SOURCE` instead of the literal `""source""` when reading the state attribute in `source_match`.




"
home-assistant/core,175357,4621844058,jpettitt,APPROVED,2026-07-03T00:02:13Z,LGTM
home-assistant/core,175357,4625226782,frenck,APPROVED,2026-07-03T10:54:26Z,"Thanks, @epenet 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175360,4617657974,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T13:02:37Z,"## Pull request overview

This PR is a follow-up to #174606 (which introduced the `EntityStateAttribute` StrEnum) and part of epic home-assistant/epics#104. It migrates the `image` integration to use the shared `EntityStateAttribute` enum instead of the legacy `ATTR_*` constant and a raw string literal for state-attribute keys. It's a pure code-quality refactor with no behavioral change, since the enum members carry string values identical to the ones they replace.

**Changes:**
- Replace `ATTR_FRIENDLY_NAME` with `EntityStateAttribute.FRIENDLY_NAME` in `media_source.py`.
- Replace the `""entity_picture""` string literal with `EntityStateAttribute.ENTITY_PICTURE` in the entity's unrecorded-attributes frozenset.
- Update imports accordingly.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| homeassistant/components/image/media_source.py | Swaps `ATTR_FRIENDLY_NAME` for `EntityStateAttribute.FRIENDLY_NAME` and updates the import. |
| homeassistant/components/image/__init__.py | Adds `EntityStateAttribute` import and uses `EntityStateAttribute.ENTITY_PICTURE` in the unrecorded-attributes set. |




"
home-assistant/core,175360,4618314559,frenck,APPROVED,2026-07-02T14:14:03Z,"Thanks, @epenet 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175362,4617736936,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T13:11:11Z,"## Pull request overview

This PR continues the epic ([#104](https://github.com/home-assistant/epics/issues/104)) started in #174589, which introduced the `LightEntityStateAttribute` and `LightEntityCapabilityAttribute` `StrEnum`s in `light/const.py`. It replaces raw `ATTR_*` string constants used to read/compare light entity state and capability attributes with the corresponding enum members, improving type safety and clarity. Since each enum member's value is identical to the original constant string, the change is behavior-preserving.

**Changes:**
- Migrated state-attribute reads/comparisons in `trigger.py`, `condition.py`, `significant_change.py`, and `reproduce_state.py` to `LightEntityStateAttribute`.
- Migrated capability-attribute reads in `__init__.py` to `LightEntityCapabilityAttribute.SUPPORTED_COLOR_MODES`.
- Restructured `reproduce_state.py`'s `ATTR_GROUP`/`COLOR_GROUP` into `(state_attribute_enum, service_parameter_str)` tuples to clearly separate the state attribute (used for reads) from the service-call parameter (used for writes).

### Reviewed changes

Copilot reviewed 5 out of 5 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| homeassistant/components/light/trigger.py | Uses `LightEntityStateAttribute.BRIGHTNESS` in the brightness domain spec and drops the now-unused `ATTR_BRIGHTNESS` import. |
| homeassistant/components/light/condition.py | Same enum substitution for the brightness condition domain spec. |
| homeassistant/components/light/significant_change.py | Replaces `ATTR_*` reads with enum members and simplifies imports to `LightEntityStateAttribute`. |
| homeassistant/components/light/reproduce_state.py | Converts attribute groups to `(enum, service_arg)` tuples, updates helpers/typing, and removes the unused `ATTR_COLOR_MODE` import. |
| homeassistant/components/light/__init__.py | Reads `supported_color_modes` from state/registry via `LightEntityCapabilityAttribute.SUPPORTED_COLOR_MODES`. |

I verified that every enum member value matches its original `ATTR_*` string constant, that no stale `ATTR_*` references remain after the import changes, and that the `reproduce_state.py` restructuring keeps reads keyed on the state attribute and writes keyed on the service parameter (identical strings for these groups, so no behavioral change). `check_attr_equal` is only used within its own module, so its narrowed parameter type is safe.
</details>





"
home-assistant/core,175362,4618301920,frenck,APPROVED,2026-07-02T14:12:41Z,"Thanks, @epenet 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175364,4617932296,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T13:33:08Z,"## Pull request overview

This pull request updates Plex integration docstrings to use the current Home Assistant terminology (“integration” instead of “component”).

**Changes:**
- Updated the Plex service setup docstring to refer to the Plex integration.
- Updated module-level docstrings in Plex modules to use “integration” terminology.

### Reviewed changes

Copilot reviewed 5 out of 5 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| homeassistant/components/plex/services.py | Updates the service setup docstring terminology. |
| homeassistant/components/plex/errors.py | Updates module docstring terminology. |
| homeassistant/components/plex/const.py | Updates module docstring terminology. |
| homeassistant/components/plex/cast.py | Updates module docstring terminology. |
| homeassistant/components/plex/__init__.py | Updates integration setup docstring terminology. |
</details>





"
home-assistant/core,175364,4618910332,gjohansson-ST,APPROVED,2026-07-02T15:20:31Z,
home-assistant/core,175365,4617970989,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T13:37:04Z,"## Pull request overview

This PR updates terminology in the Squeezebox integration by renaming ""component"" to ""integration"" in two docstrings. This aligns the wording with Home Assistant's current preferred terminology, where user-facing add-on code is referred to as an ""integration"" rather than a ""component"". It's a documentation-only, non-functional change.

**Changes:**
- Updated the module docstring in `const.py` from ""component"" to ""integration"".
- Updated the `async_setup` docstring in `__init__.py` from ""component"" to ""integration"".

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| homeassistant/components/squeezebox/const.py | Renames ""component"" to ""integration"" in the module-level docstring. |
| homeassistant/components/squeezebox/__init__.py | Renames ""component"" to ""integration"" in the `async_setup` docstring. |




"
home-assistant/core,175365,4618857998,gjohansson-ST,APPROVED,2026-07-02T15:13:26Z,
home-assistant/core,175367,4618227578,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T14:04:33Z,"## Pull request overview

Adjusts the Homee integration’s entity availability logic to match updated semantics from recent homee beta firmware, preventing entities from being marked unavailable when their attribute state is still considered usable.

**Changes:**
- Updates `HomeeEntity.available` to treat attribute states `< 5` as available when the host connection is up.
- Drops the now-unused `AttributeState` import.




"
home-assistant/core,175367,4619090707,joostlek,APPROVED,2026-07-02T15:44:50Z,
home-assistant/core,175369,4618267156,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T14:08:49Z,"## Pull request overview

This PR improves exception handling in the SMTP integration's config flow. Previously, generic `SMTPException`s raised during connection validation (e.g. `SMTPServerDisconnected`) fell through to the catch-all `except Exception` handler and were reported as `unknown` errors. Now they are correctly mapped to `cannot_connect`. It also guards `mail.quit()` in the `finally` block so a failing quit can no longer mask the real error. This aligns the config flow with the existing exception-handling pattern already used in `notify.py`.

**Changes:**
- Catch `SMTPException` (alongside `socket.gaierror`/`ConnectionRefusedError`) and map it to `cannot_connect`.
- Wrap `mail.quit()` in `suppress(SMTPException)` so cleanup failures don't propagate.
- Add `SMTPServerDisconnected` test cases to the user and reconfigure error parametrizations.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| homeassistant/components/smtp/config_flow.py | Adds `SMTPException` to the `cannot_connect` handler and suppresses `SMTPException` on `mail.quit()`. |
| tests/components/smtp/test_config_flow.py | Adds `SMTPServerDisconnected` cases verifying the new `cannot_connect` mapping for user and reconfigure flows. |




"
home-assistant/core,175369,4618316917,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T14:14:18Z,"## Pull request overview

Copilot reviewed 3 out of 3 changed files in this pull request and generated no new comments.




"
home-assistant/core,175369,4619005133,joostlek,APPROVED,2026-07-02T15:33:42Z,
home-assistant/core,175372,4618455692,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T14:29:10Z,"## Pull request overview

This PR deprecates the manually callable Netatmo webhook actions `netatmo.register_webhook` and `netatmo.unregister_webhook`, since webhook registration/unregistration is now handled automatically during integration setup and cloud-connection lifecycle. Calling either action now logs a warning and raises a non-fixable repair issue that breaks in `2027.2.0`, while still delegating to the existing lifecycle functions. This follows the established deprecation pattern used by other integrations (e.g. `heos`).

**Changes:**
- Wrap the two webhook service handlers to log a deprecation warning and create a `deprecated_webhook_service` repair issue on each call.
- Add a `WEBHOOK_SERVICES_DEPRECATION_VERSION` constant and the repair issue translation strings.
- Add tests asserting the automatic lifecycle raises no issue, and that calling either action raises the repair issue.

### Reviewed changes

Copilot reviewed 3 out of 3 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| homeassistant/components/netatmo/__init__.py | Adds deprecation warning + repair issue wrappers around the register/unregister webhook services and registers them. |
| homeassistant/components/netatmo/strings.json | Adds the `deprecated_webhook_service` repair issue title/description. |
| tests/components/netatmo/test_init.py | Adds tests for no-issue-on-setup and parametrized deprecation-issue-on-service-call. |




"
home-assistant/core,175372,4619135888,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T15:50:48Z,"## Pull request overview

Copilot reviewed 10 out of 10 changed files in this pull request and generated 2 comments.




"
home-assistant/core,175372,4619293153,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T16:12:40Z,"## Pull request overview

Copilot reviewed 11 out of 11 changed files in this pull request and generated no new comments.




"
home-assistant/core,175372,4619796585,gjohansson-ST,DISMISSED,2026-07-02T17:27:46Z,Docs needs updating?
home-assistant/core,175372,4623555232,cgtobi,COMMENTED,2026-07-03T06:57:39Z,
home-assistant/core,175372,4623805977,cgtobi,COMMENTED,2026-07-03T07:35:22Z,
home-assistant/core,175372,4623915089,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-03T07:49:55Z,"## Pull request overview

Copilot reviewed 11 out of 11 changed files in this pull request and generated no new comments.




"
home-assistant/core,175372,4623963385,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-03T07:56:40Z,"## Pull request overview

Copilot reviewed 11 out of 11 changed files in this pull request and generated no new comments.




"
home-assistant/core,175372,4624567259,joostlek,APPROVED,2026-07-03T09:16:42Z,
home-assistant/core,175374,4618504524,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T14:34:25Z,"## Pull request overview

This PR fixes turning on the Hitachi Yutaki DHW water heater in the Overkiz integration. The `setControlDHW` command for this modbus component only accepts `run`/`stop`, but the code previously sent `on` when leaving the off state, which the device rejected (issue #171940). The fix sends `run` instead and batches it with the follow-up `setDHWMode` call into a single action group, consistent with the existing batching pattern used by the Atlantic CE_FLAT_C2 water heater component.

**Changes:**
- Send `OverkizCommandParam.RUN` (instead of `ON`) for `setControlDHW` when turning the heater on, and batch it with `setDHWMode` via `async_execute_commands`.
- Add a `cloud_hitachi_yutaki_dhw.json` device fixture and register it in the snapshot fixtures.
- Add tests asserting the `run`/`stop` command sequences plus an entity snapshot.

### Reviewed changes

Copilot reviewed 4 out of 4 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| homeassistant/components/overkiz/water_heater/hitachi_dhw.py | Sends `run` for `setControlDHW` and batches it with `setDHWMode` into one action group. |
| tests/components/overkiz/fixtures/setup/cloud_hitachi_yutaki_dhw.json | New device fixture matching the reported Hitachi Yutaki DHW definition/states. |
| tests/components/overkiz/test_water_heater.py | Registers the fixture and adds turn-on (`run`) and turn-off (`stop`) command tests. |
| tests/components/overkiz/snapshots/test_water_heater.ambr | Adds the entity/state snapshot for the new fixture. |

I verified that `OverkizCommandParam.RUN = ""run""` exists in the pinned `pyoverkiz==2.0.3` enums, that the fixture's `HitachiDHW` widget correctly maps to the `HitachiDHW` entity, and that the asserted command sequences and snapshot values match the fixture states.




"
